x_m,x_over_L,M_edge,p_wall_Pa,p_wall_over_pinf,Cp,Cf,St,q_wall_W_m2,delta_mm,theta_mm,H_i,N_factor,gamma_intermittency,T_edge_K,Re_x,regime
0.06619365609348915,0.06619365609348915,3.999999999999994,5474.9,1.0,0.0,0.001915451109877538,0.0011922099577226929,45803.23520045471,0.9547493375837789,0.12679071203112585,2.6,0.644363023918921,0.0,216.65000000000077,483834.7948921161,laminar
0.06784641068447413,0.06784641068447413,3.999999999999993,5474.9,1.0,0.0,0.0018919768480829215,0.0011775991704687594,45241.906786176034,0.9665951674740271,0.1283638382405508,2.6,0.6604517854240844,0.0,216.65000000000083,495915.41146067076,laminar
0.0694991652754591,0.0694991652754591,3.999999999999992,5474.9,1.0,0.0,0.0018693450050752288,0.0011635127192634802,44700.7227157732,0.978297571269407,0.12991791746457726,2.6,0.6765405469292479,0.0,216.65000000000092,507996.0280292253,laminar
0.07115191986644408,0.07115191986644408,3.999999999999991,5474.9,1.0,0.0,0.0018475063706931956,0.0011499199748498732,44178.50625099432,0.9898616358456865,0.13145362524030718,2.6,0.6926293084344114,0.0,216.65000000000103,520076.64459777926,laminar
0.07280467445742904,0.07280467445742904,3.9999999999999902,5474.9,1.0,0.0,0.0018264156674496679,0.0011367927557354603,43674.174693678804,1.0012921543119055,0.13297159809262105,2.6,0.7087180699395748,0.0,216.65000000000117,532157.2611663332,laminar
0.07445742904841401,0.07445742904841401,3.999999999999989,5474.9,1.0,0.0,0.0018060311554654413,0.001124105082296243,43186.72993873555,1.0125936492266059,0.13447243661729327,2.6,0.7248068314447382,0.0,216.6500000000013,544237.8777348874,laminar
0.07611018363939899,0.07611018363939899,3.9999999999999876,5474.9,1.0,0.0,0.0017863142848515506,0.0011118329604134175,42715.25016173267,1.0237703935070268,0.13595670825773318,2.6,0.7408955929499017,0.0,216.65000000000146,556318.4943034413,laminar
0.07776293823038397,0.07776293823038397,3.9999999999999862,5474.9,1.0,0.0,0.0017672293889489982,0.0010999541905404664,42258.8824834907,1.0348264293054226,0.13742494981176015,2.6,0.7569843544550652,0.0,216.6500000000016,568399.1108719952,laminar
0.07941569282136894,0.07941569282136894,3.9999999999999845,5474.9,1.0,0.0,0.0017487434128692421,0.0010884481987420553,41816.83647880557,1.0457655850889767,0.13887766969981608,2.6,0.7730731159602287,0.0,216.6500000000018,580479.7274405492,laminar
0.08106844741235392,0.08106844741235392,3.9999999999999827,5474.9,1.0,0.0,0.0017308256726328796,0.0010772958867777756,41388.37841685103,1.056591491127942,0.1403153500217907,2.6,0.7891618774653921,0.0,216.65000000000202,592560.3440091027,laminar
0.08272120200333889,0.08272120200333889,3.999999999999981,5474.9,1.0,0.0,0.0017134476409122908,0.0010664794987446551,40972.8261377485,1.067307593569654,0.1417384484260501,2.6,0.8052506389705556,0.0,216.65000000000228,604640.960577656,laminar
0.08437395659432387,0.08437395659432387,3.9999999999999787,5474.9,1.0,0.0,0.0016965827559737826,0.0010559825021594369,40569.54448389492,1.0779171672530896,0.1431473998112103,2.6,0.8213394004757191,0.0,216.6500000000025,616721.5771462093,laminar
0.08602671118530884,0.08602671118530884,3.999999999999976,5474.9,1.0,0.0,0.0016802062509077651,0.001045789481668483,40177.94121642845,1.088423327399043,0.14454261787859288,2.6,0.8374281619808825,0.0,216.6500000000028,628802.1937147625,laminar
0.08767946577629382,0.08767946577629382,3.9999999999999734,5474.9,1.0,0.0,0.0016642950006491076,0.0010358860438305932,39797.46335710205,1.0988290402942043,0.14592449655107034,2.6,0.853516923486046,0.0,216.65000000000313,640882.810283315,laminar
0.0893322203672788,0.0893322203672788,3.9999999999999702,5474.9,1.0,0.0,0.0016488273846380747,0.0010262587316347922,39427.59390416205,1.1091371330729851,0.14729341127209244,2.6,0.8696056849912095,0.0,216.65000000000347,652963.4268518676,laminar
0.09098497495826377,0.09098497495826377,3.9999999999999667,5474.9,1.0,0.0,0.0016337831632664728,0.0010168949475982709,39067.848877866236,1.1193503026885012,0.148649720197033,2.6,0.885694446496373,0.0,216.6500000000039,665044.0434204198,laminar
0.09263772954924875,0.09263772954924875,3.9999999999999627,5474.9,1.0,0.0,0.0016191433665030531,0.0010077828844449069,38717.77465723805,1.1294711241533886,0.14999376528756997,2.6,0.9017832080015364,0.0,216.65000000000433,677124.6599889717,laminar
0.09429048414023372,0.09429048414023372,3.9999999999999583,5474.9,1.0,0.0,0.00160489019330428,0.0009989114624967843,38376.94557472599,1.139502058121791,0.15132587331857386,2.6,0.9178719695066999,0.0,216.65000000000487,689205.2765575231,laminar
0.0959432387312187,0.0959432387312187,3.999999999999954,5474.9,1.0,0.0,0.0015910069205974729,0.000990270273023724,38044.96173976263,1.1494454578757867,0.15264635680590444,2.6,0.9339607310118634,0.0,216.65000000000543,701285.8931260742,laminar
0.09759599332220367,0.09759599332220367,3.9999999999999485,5474.9,1.0,0.0,0.0015774778207780563,0.0009818495268921435,37721.44706591704,1.1593035757724366,0.15395551486257958,2.6,0.9500494925170269,0.0,216.65000000000606,713366.5096946248,laminar
0.09924874791318863,0.09924874791318863,3.9999999999999423,5474.9,1.0,0.0,0.0015642880867953893,0.0009736400079371783,37406.04747950932,1.169078569201504,0.15525363398995973,2.6,0.9661382540221902,0.0,216.65000000000674,725447.1262631748,laminar
0.10090150250417361,0.10090150250417361,3.9999999999999356,5474.9,1.0,0.0,0.0015514237640158485,0.0009656330305530842,37098.4292902862,1.1787725060984906,0.1565409888098796,2.6,0.9822270155273537,0.0,216.65000000000757,737527.7428317238,laminar
0.10255425709515859,0.10255425709515859,3.999999999999928,5474.9,1.0,0.0,0.0015388716881502577,0.0009578204010581948,36798.27770711035,1.1883873700528782,0.15781784274302227,2.6,0.9983157770325172,0.0,216.65000000000842,749608.3594002724,laminar
0.10420701168614356,0.10420701168614356,3.9999999999999196,5474.9,1.0,0.0,0.0015266194286179733,0.0009501943824437462,36505.295483653754,1.1979250650473414,0.15908444863828694,2.6,1.0144045385376808,0.0,216.65000000000938,761688.9759688203,laminar
0.10585976627712854,0.10585976627712854,3.9999999999999103,5474.9,1.0,0.0,0.0015146552367936669,0.0009427476621617785,36219.20168084866,1.2073874198599877,0.16034104935740637,2.6,1.0304933000428442,0.0,216.6500000000105,773769.5925373674,laminar
0.10751252086811351,0.10751252086811351,3.9999999999998996,5474.9,1.0,0.0,0.0015029679986470093,0.0009354733226472541,35939.73053438362,1.2167761921584592,0.1615878783186434,2.6,1.0465820615480077,0.0,216.65000000001174,785850.2091059127,laminar
0.10916527545909849,0.10916527545909849,3.999999999999888,5474.9,1.0,0.0,0.001491547191341268,0.0009283648143042731,35666.630416867454,1.226093072311854,0.16282516000301422,2.6,1.0626708230531712,0.0,216.65000000001308,797930.8256744576,laminar
0.11081803005008346,0.11081803005008346,3.999999999999875,5474.9,1.0,0.0,0.0014803828434055777,0.0009214159307166039,35399.66288544824,1.2353396869438802,0.1640531104261473,2.6,1.0787595845583346,0.0,216.65000000001464,810011.4422430004,laminar
0.11247078464106844,0.11247078464106844,3.9999999999998606,5474.9,1.0,0.0,0.0014694654981382413,0.0009146207858692643,35138.60180669457,1.2445176022483921,0.16527193757858646,2.6,1.0948483460634981,0.0,216.65000000001632,822092.0588115423,laminar
0.11412353923205341,0.11412353923205341,3.999999999999844,5474.9,1.0,0.0,0.0014587861799357994,0.0009079737931911509,34883.23255143941,1.2536283270864497,0.16648184183708054,2.6,1.1109371075686616,0.0,216.6500000000182,834172.6753800827,laminar
0.11577629382303839,0.11577629382303839,3.999999999999826,5474.9,1.0,0.0,0.0014483363632753835,0.0009014696462491175,34633.35125307028,1.2626733158822414,0.16768301634916166,2.6,1.127025869073825,0.0,216.65000000002036,846253.2919486206,laminar
0.11742904841402337,0.11742904841402337,3.999999999999806,5474.9,1.0,0.0,0.0014381079441067519,0.0008951033009418839,34388.76412344117,1.2716539713336097,0.16887564739310335,2.6,1.1431146305789885,0.0,216.65000000002271,858333.9085171561,laminar
0.11908180300500834,0.11908180300500834,3.9999999999997833,5474.9,1.0,0.0,0.0014280932134358448,0.0008888699590579818,34149.28682118922,1.2805716469514805,0.1700599147151566,2.6,1.159203392084152,0.0,216.65000000002536,870414.5250856896,laminar
0.12073455759599332,0.12073455759599332,3.999999999999758,5474.9,1.0,0.0,0.0014182848329041865,0.0008827650530759524,33914.74386777705,1.2894276494412218,0.17123599184579427,2.6,1.1752921535893155,0.0,216.65000000002829,882495.1416542205,laminar
0.12238731218697829,0.12238731218697829,3.99999999999973,5474.9,1.0,0.0,0.0014086758121883247,0.0008767842320973649,33684.96810705664,1.2982232409377839,0.1724040463965377,2.6,1.191380915094479,0.0,216.6500000000316,894575.7582227478,laminar
0.12404006677796327,0.12404006677796327,3.9999999999996985,5474.9,1.0,0.0,0.001399259488061153,0.0008709233488142222,33459.80020457312,1.3069596411054527,0.1735642403388041,2.6,1.2074696765996424,0.0,216.65000000003528,906656.3747912716,laminar
0.12569282136894824,0.12569282136894824,3.9999999999996634,5474.9,1.0,0.0,0.0013900295049725927,0.0008651784474220393,33239.088183200314,1.3156380291121055,0.17471673026608764,2.6,1.223558438104806,0.0,216.65000000003937,918736.9913597918,laminar
0.12734557595993323,0.12734557595993323,3.999999999999624,5474.9,1.0,0.0,0.001380979797021038,0.0008595457523985597,33022.68699203272,1.3242595454870163,0.1758616676406758,2.6,1.2396471996099696,0.0,216.65000000004397,930817.6079283068,laminar
0.1289983305509182,0.1289983305509182,3.9999999999995803,5474.9,1.0,0.0,0.0013721045711993676,0.0008540216580757819,32810.458105755664,1.332825293870496,0.17699919902600186,2.6,1.2557359611151329,0.0,216.65000000004906,942898.2244968176,laminar
0.13065108514190318,0.13065108514190318,3.999999999999531,5474.9,1.0,0.0,0.0013633982918103732,0.0008486027189398524,32602.26915197919,1.34133634266297,0.17812946630564241,2.6,1.2718247226202966,0.0,216.6500000000548,954978.8410653218,laminar
0.13230383973288815,0.13230383973288815,3.999999999999477,5474.9,1.0,0.0,0.0013548556659563583,0.0008432856405995407,32397.993564258053,1.349793726580463,0.17925260688988545,2.6,1.2879134841254598,0.0,216.6500000000612,967059.4576338198,laminar
0.1339565943238731,0.1339565943238731,3.9999999999994156,5474.9,1.0,0.0,0.0013464716300164833,0.0008380672713695043,32197.510258731025,1.3581984481229081,0.1803687539107222,2.6,1.304002245630623,0.0,216.6500000000683,979140.0742023105,laminar
0.1356093489148581,0.1356093489148581,3.9999999999993476,5474.9,1.0,0.0,0.0013382413370333695,0.0008329445944194929,32000.703332503155,1.366551478961178,0.1814780364060444,2.6,1.3200910071357868,0.0,216.65000000007626,991220.6907707924,laminar
0.13726210350584309,0.13726210350584309,3.9999999999992717,5474.9,1.0,0.0,0.001330160144937579,0.0008279147204450602,31807.461782063496,1.3748537612482623,0.1825805794937692,2.6,1.3361797686409504,0.0,216.65000000008516,1003301.3073392661,laminar
0.13891485809682805,0.13891485809682805,3.999999999999187,5474.9,1.0,0.0,0.001322223605544974,0.0008229748808193298,31617.67924018433,1.3831062088596113,0.18367650453655637,2.6,1.3522685301461137,0.0,216.65000000009508,1015381.9239077287,laminar
0.14056761268781304,0.14056761268781304,3.9999999999990923,5474.9,1.0,0.0,0.0013144274542677189,0.0008181224211889453,31431.253729885604,1.3913097085672648,0.1847659292977328,2.6,1.3683572916512774,0.0,216.65000000010613,1027462.5404761792,laminar
0.142220367278798,0.142220367278798,3.9999999999989866,5474.9,1.0,0.0,0.00130676760048485,0.0008133547954805449,31248.087434171037,1.399465121152025,0.18584896808898893,2.6,1.3844460531564406,0.0,216.6500000001185,1039543.1570446163,laminar
0.143873121869783,0.143873121869783,3.9999999999988685,5474.9,1.0,0.0,0.0012992401185230283,0.0008086695602870268,31068.086480355283,1.4075732824576423,0.18692573191037495,2.6,1.4005348146616046,0.0,216.6500000001323,1051623.773613039,laminar
0.14552587646076795,0.14552587646076795,3.9999999999987366,5474.9,1.0,0.0,0.0012918412392022944,0.0008040643696054794,30891.16073790182,1.4156350043906512,0.18799632858307846,2.6,1.4166235761667676,0.0,216.65000000014768,1063704.3901814441,laminar
0.14717863105175294,0.14717863105175294,3.999999999998589,5474.9,1.0,0.0,0.0012845673419054693,0.0007995369699010403,30717.22362878246,1.4236510758692473,0.18906086287543605,2.6,1.4327123376719315,0.0,216.6500000001649,1075785.0067498302,laminar
0.1488313856427379,0.1488313856427379,3.999999999998425,5474.9,1.0,0.0,0.0012774149471332945,0.0007950851954730855,30546.191949452048,1.431622263724345,0.190119436622593,2.6,1.4488010991770945,0.0,216.6500000001841,1087865.6233181949,laminar
0.1504841402337229,0.1504841402337229,3.9999999999982414,5474.9,1.0,0.0,0.0012703807095105456,0.0007907069641021135,30377.985703607108,1.439549313555733,0.1911721488402013,2.6,1.4648898606822585,0.0,216.65000000020555,1099946.239886535,laminar
0.15213689482470785,0.15213689482470785,3.9999999999980367,5474.9,1.0,0.0,0.0012634614112111745,0.0007864002729574404,30212.527944964553,1.4474329505460195,0.1922190958325114,2.6,1.4809786221874215,0.0,216.6500000002295,1112026.8564548476,laminar
0.15378964941569281,0.15378964941569281,3.999999999997808,5474.9,1.0,0.0,0.0012566539557731398,0.0007821631947474426,30049.74462935879,1.4552738802349,0.19326037129519472,2.6,1.497067383692585,0.0,216.65000000025623,1124107.4730231296,laminar
0.1554424040066778,0.1554424040066778,3.9999999999975526,5474.9,1.0,0.0,0.0012499553622759164,0.0007779938740955379,29889.564475511335,1.4630727892560715,0.19429606641320632,2.6,1.5131561451977484,0.0,216.6500000002861,1136188.0895913767,laminar
0.15709515859766277,0.15709515859766277,3.9999999999972675,5474.9,1.0,0.0,0.0012433627598558159,0.0007738905241264263,29731.918833878448,1.470830346038984,0.1953262699539771,2.6,1.529244906702912,0.0,216.65000000031938,1148268.706159585,laminar
0.15874791318864775,0.15874791318864775,3.999999999996949,5474.9,1.0,0.0,0.001236873382536195,0.0007698514232483223,29576.741563028456,1.4785472014774472,0.19635106835620503,2.6,1.5453336682080754,0.0,216.6500000003566,1160349.322727749,laminar
0.16040066777963272,0.16040066777963272,3.999999999996594,5474.9,1.0,0.0,0.0012304845643514148,0.0007658749121180216,29423.96891304327,1.486223989566998,0.19737054581449734,2.6,1.5614224297132389,0.0,216.65000000039814,1172429.939295863,laminar
0.1620534223706177,0.1620534223706177,3.9999999999961973,5474.9,1.0,0.0,0.0012241937347450143,0.0007619593907766458,29273.539415477433,1.493861328012784,0.1983847843600977,2.6,1.5775111912184023,0.0,216.6500000004445,1184510.555863922,laminar
0.16370617696160267,0.16370617696160267,3.999999999995754,5474.9,1.0,0.0,0.001217998414224074,0.0007581033159448423,29125.393779442817,1.5014598188096209,0.1993938639379177,2.6,1.5935999527235658,0.0,216.6500000004963,1196591.1724319162,laminar
0.16535893155258766,0.16535893155258766,3.99999999999526,5474.9,1.0,0.0,0.0012118962102530622,0.0007543051984670434,28979.474793420322,1.5090200487957566,0.20039786248007652,2.6,1.6096887142287293,0.0,216.6500000005541,1208671.788999841,laminar
0.16701168614357262,0.16701168614357262,3.9999999999947073,5474.9,1.0,0.0,0.0012058848133717445,0.0007505636008951856,28835.727232429414,1.5165425901817953,0.2013968559761424,2.6,1.6257774757338928,0.0,216.65000000061866,1220752.4055676842,laminar
0.1686644407345576,0.1686644407345576,3.999999999994091,5474.9,1.0,0.0,0.0011999619935228268,0.0007468771352029714,28694.097770212753,1.5240280010561176,0.20239091854025243,2.6,1.6418662372390562,0.0,216.6500000006907,1232833.022135439,laminar
0.17031719532554257,0.17031719532554257,3.9999999999934026,5474.9,1.0,0.0,0.0011941255965760896,0.0007432444606224297,28554.53489611956,1.5314768258680713,0.2033801224752799,2.6,1.65795499874422,0.0,216.6500000007712,1244913.6387030908,laminar
0.17196994991652756,0.17196994991652756,3.9999999999926343,5474.9,1.0,0.0,0.0011883735410366928,0.0007396642815951085,28416.988836393008,1.5388895958901097,0.20436453833420656,2.6,1.6740437602493834,0.0,216.650000000861,1256994.2552706308,laminar
0.17362270450751252,0.17362270450751252,3.9999999999917764,5474.9,1.0,0.0,0.0011827038149262424,0.0007361353458307957,28281.411479588663,1.5462668296599906,0.2053442349788468,2.6,1.6901325217545469,0.0,216.6500000009613,1269074.87183804,laminar
0.1752754590984975,0.1752754590984975,3.9999999999908185,5474.9,1.0,0.0,0.0011771144728259903,0.0007326564424671566,28147.756305869956,1.553609033404076,0.20631927963606134,2.6,1.7062212832597106,0.0,216.65000000107324,1281155.4884053068,laminar
0.17692821368948247,0.17692821368948247,3.9999999999897486,5474.9,1.0,0.0,0.0011716036330723146,0.0007292264003241514,28015.97831994515,1.5609167014427145,0.20728973795159247,2.6,1.7223100447648738,0.0,216.65000000119826,1293236.10497241,laminar
0.17858096828046746,0.17858096828046746,3.9999999999885545,5474.9,1.0,0.0,0.0011661694750952822,0.0007258440862475104,27886.033987425675,1.5681903165786142,0.20825567404164,2.6,1.7383988062700375,0.0,216.65000000133787,1305316.7215393295,laminar
0.18023372287145242,0.18023372287145242,3.9999999999872213,5474.9,1.0,0.0,0.0011608102368917596,0.0007225084035359554,27757.881174401853,1.5754303504690845,0.20921715054229445,2.6,1.7544875677752008,0.0,216.6500000014937,1317397.338106043,laminar
0.1818864774624374,0.1818864774624374,3.999999999985733,5474.9,1.0,0.0,0.0011555242126251005,0.0007192182904472022,27631.479090045446,1.582637263982952,0.21017422865693605,2.6,1.7705763292803645,0.0,216.6500000016677,1329477.9546725259,laminar
0.18353923205342237,0.18353923205342237,3.999999999984071,5474.9,1.0,0.0,0.0011503097503439796,0.0007159727187781246,27506.788232061204,1.589811507542907,0.21112696820169802,2.6,1.7866650907855277,0.0,216.65000000186194,1341558.5712387466,laminar
0.18519198664440736,0.18519198664440736,3.9999999999822156,5474.9,1.0,0.0,0.0011451652498134565,0.0007127706925147702,27383.770334822268,1.5969535214540138,0.212075427649093,2.6,1.8027538522906914,0.0,216.6500000020788,1353639.1878046743,laminar
0.18684474123539233,0.18684474123539233,3.9999999999801443,5474.9,1.0,0.0,0.0011400891604517894,0.0007096112465481975,27262.38832003419,1.604063736219053,0.2130196641698903,2.6,1.8188426137958547,0.0,216.65000000232098,1365719.8043702715,laminar
0.1884974958263773,0.1884974958263773,3.9999999999778315,5474.9,1.0,0.0,0.0011350799793669747,0.0007064934454523846,27142.606249783497,1.6111425728413455,0.2139597336733307,2.6,1.8349313753010181,0.0,216.65000000259133,1377800.4209354962,laminar
0.19015025041736228,0.19015025041736228,3.999999999975249,5474.9,1.0,0.0,0.0011301362494873456,0.000703416382320681,27024.3892818359,1.6181904431156426,0.21489569084575738,2.6,1.8510201368061816,0.0,216.6500000028932,1389881.0375003037,laminar
0.19180300500834724,0.19180300500834724,3.999999999972366,5474.9,1.0,0.0,0.0011252565577809688,0.0007003791776575292,26907.7036270574,1.6252077499076711,0.21582758918773873,2.6,1.867108898311345,0.0,216.6500000032302,1401961.6540646402,laminar
0.19345575959933223,0.19345575959933223,3.999999999969147,5474.9,1.0,0.0,0.0011204395335588863,0.0006973809783223735,26792.516508840657,1.6321948874228602,0.21675548104975584,2.6,1.8831976598165086,0.0,216.65000000360646,1414042.2706284479,laminar
0.1951085141903172,0.1951085141903172,3.9999999999655533,5474.9,1.0,0.0,0.0011156838468575772,0.0006944209565228755,26678.79612442552,1.6391522414647537,0.2176794176665193,2.6,1.899286421321672,0.0,216.6500000040265,1426122.887191661,laminar
0.19676126878130218,0.19676126878130218,3.9999999999615405,5474.9,1.0,0.0,0.0011109882068963113,0.0006914983088547449,26566.511608010514,1.6460801896836,0.21859944918998206,2.6,1.9153751828268355,0.0,216.65000000449555,1438203.503754204,laminar
0.19841402337228714,0.19841402337228714,3.999999999957061,5474.9,1.0,0.0,0.0011063513606053214,0.0006886122553856479,26455.632995557815,1.6529791018155564,0.21951562472110595,2.6,1.931463944331999,0.0,216.6500000050192,1450284.1203159941,laminar
0.20006677796327213,0.20006677796327213,3.9999999999520592,5474.9,1.0,0.0,0.0011017720912209926,0.0006857620387808292,26346.131191200617,1.6598493399129544,0.22042799234044036,2.6,1.9475527058371624,0.0,216.65000000560386,1462364.7368769385,laminar
0.2017195325542571,0.2017195325542571,3.999999999946475,5474.900000000001,1.0000000000000002,1.4832213206975212e-17,0.0010972492169444858,0.0006829469234682154,26237.97793516744,1.6666912585660112,0.22133659913756634,2.6,1.963641467342326,0.0,216.65000000625662,1474445.3534369296,laminar
0.20337228714524208,0.20337228714524208,3.9999999999402402,5474.900000000001,1.0000000000000002,1.4832213206975212e-17,0.0010927815896604404,0.0006801661948409141,26131.145773143267,1.6735052051163946,0.22224149123945722,2.6,1.9797302288474894,0.0,216.65000000698544,1486525.9699958505,laminar
0.20502504173622704,0.20502504173622704,3.999999999933279,5474.900000000001,1.0000000000000002,1.4832213206975212e-17,0.0010883680937126025,0.0006774191584951431,26025.608026991475,1.680291519862983,0.2231427138378042,2.6,1.9958189903526529,0.0,216.6500000077991,1498606.5865535678,laminar
0.20667779632721203,0.20667779632721203,3.999999999925507,5474.900000000001,1.0000000000000002,1.4832213206975212e-17,0.001084007644733411,0.0006747051395017446,25921.33876676655,1.6870505362601862,0.22404031121535273,2.6,2.0119077518578163,0.0,216.65000000870756,1510687.2031099312,laminar
0.208330550918197,0.208330550918197,3.99999999991683,5474.900000000001,1.0000000000000002,1.4832213206975212e-17,0.0010796991885247572,0.0006720234817095508,25818.312783950118,1.6937825811091334,0.22493432677129294,2.6,2.0279965133629796,0.0,216.65000000972182,1522767.8196647724,laminar
0.20998330550918198,0.20998330550918198,3.9999999999071423,5474.900000000001,1.0000000000000002,1.4832213206975212e-17,0.001075441699987288,0.0006693735470789637,25716.505565847947,1.7004879747420536,0.2258248030457447,2.6,2.0440852748681433,0.0,216.65000001085426,1534848.436217903,laminar
0.21163606010016695,0.21163606010016695,3.999999999896326,5474.900000000002,1.0000000000000004,4.449663962092564e-17,0.0010712341820957956,0.0006667547150442196,25615.893271088888,1.7071670312001428,0.22671178174337897,2.6,2.0601740363733065,0.0,216.65000001211857,1546929.052769111,laminar
0.21328881469115193,0.21328881469115193,3.9999999998842495,5474.900000000002,1.0000000000000004,4.449663962092564e-17,0.001067075664918354,0.0006641663819028825,25516.452706170003,1.7138200584051844,0.2275953037562085,2.6,2.0762627978784702,0.0,216.6500000135302,1559009.6693181552,laminar
0.2149415692821369,0.2149415692821369,3.9999999998707665,5474.900000000002,1.0000000000000004,4.449663962092564e-17,0.0010629652046770196,0.0006616079602312089,25418.16130299557,1.7204473583251991,0.22847540918558643,2.6,2.0923515593836335,0.0,216.65000001510623,1571090.2858647679,laminar
0.21659432387312189,0.21659432387312189,3.999999999855713,5474.900000000003,1.0000000000000007,5.932885282790085e-17,0.0010589018828480324,0.0006590788783240961,25320.997097360636,1.7270492271343771,0.2293521373634453,2.6,2.108440320888797,0.0,216.65000001686587,1583170.9024086492,laminar
0.21824707846410685,0.21824707846410685,3.999999999838906,5474.900000000003,1.0000000000000007,5.932885282790085e-17,0.001054884805299561,0.0006565785796584005,25224.93870833227,1.7336259553675255,0.23022552687280737,2.6,2.1245290823939604,0.0,216.65000001883047,1595251.5189494581,laminar
0.21989983305509184,0.21989983305509184,3.9999999998201416,5474.900000000003,1.0000000000000007,5.932885282790085e-17,0.0010509131014651628,0.000654106522378485,25129.965318484967,1.7401778280692626,0.23109561556759808,2.6,2.140617843899124,0.0,216.65000002102389,1607332.1354868158,laminar
0.2215525876460768,0.2215525876460768,3.999999999799191,5474.900000000004,1.0000000000000009,7.416106603487606e-17,0.0010469859235512173,0.0006516621788029114,25036.056654948443,1.7467051249381758,0.23196244059178978,2.6,2.1567066054042874,0.0,216.65000002347278,1619412.7520202931,laminar
0.22320534223706176,0.22320534223706176,3.9999999997758002,5474.900000000006,1.000000000000001,1.038254924488265e-16,0.001043102445776702,0.0006492450349512639,24943.192971228713,1.7532081204661514,0.23282603839790492,2.6,2.1727953669094506,0.0,216.65000002620698,1631493.3685494107,laminar
0.22485809682804675,0.22485809682804675,3.9999999997496847,5474.900000000007,1.0000000000000013,1.186577056558017e-16,0.001039261863643753,0.0006468545900901333,24851.35502976522,1.7596870840730672,0.23368644476490333,2.6,2.1888841284146143,0.0,216.65000002925964,1643573.9850736274,laminar
0.2265108514190317,0.2265108514190317,3.999999999720527,5474.900000000008,1.0000000000000016,1.3348991886277693e-16,0.0010354633932375562,0.0006444903562973572,24760.524085189736,1.7661422802370368,0.2345436948154785,2.6,2.2049728899197776,0.0,216.6500000326679,1655654.6015923372,laminar
0.2281636060100167,0.2281636060100167,3.9999999996879736,5474.90000000001,1.0000000000000018,1.6315434527672736e-16,0.0010317062705541826,0.0006421518580436534,24670.681868253047,1.772573968620393,0.2353978230327882,2.6,2.2210616514249417,0.0,216.6500000364732,1667735.218104859,laminar
0.22981636060100166,0.22981636060100166,3.9999999996516276,5474.9000000000115,1.0000000000000022,1.9281877169067776e-16,0.0010279897508550556,0.0006398386317908283,24581.810570388578,1.778982404191561,0.23624886327663935,2.6,2.2371504129301045,0.0,216.65000004072166,1679815.8346104273,laminar
0.23146911519198665,0.23146911519198665,3.999999999611048,5474.900000000013,1.0000000000000024,2.224831981046282e-16,0.0010243131080468178,0.0006375502256057961,24493.892828883632,1.7853678373430029,0.2370968487991508,2.6,2.2532391744352687,0.0,216.65000004546505,1691896.451108182,laminar
0.2331218697829716,0.2331218697829716,3.9999999995657416,5474.900000000015,1.0000000000000029,2.5214762451857865e-16,0.0010206756340854226,0.0006352861987896746,24406.911712629524,1.7917305140053754,0.23794181225991387,2.6,2.2693279359404315,0.0,216.65000005076098,1703977.067597158,laminar
0.2347746243739566,0.2347746243739566,3.999999999515158,5474.900000000019,1.0000000000000036,3.1147647734647946e-16,0.0010170766384033358,0.0006330461215212659,24320.85070842468,1.7980706757580547,0.23878378574066966,2.6,2.2854166974455956,0.0,216.65000005667378,1716057.6840762715,laminar
0.23642737896494156,0.23642737896494156,3.9999999994586823,5474.900000000022,1.0000000000000042,3.708053301743803e-16,0.001013515447358804,0.0006308295745142712,24235.693707805076,1.804388559936161,0.23962280075952225,2.6,2.3015054589507584,0.0,216.65000006327526,1728138.3005443036,laminar
0.23808013355592655,0.23808013355592655,3.999999999395628,5474.900000000026,1.0000000000000049,4.301341830022812e-16,0.0010099914037061842,0.000628636148687615,24151.42499437859,1.8106843997342323,0.24045888828470605,2.6,2.3175942204559226,0.0,216.65000007064577,1740218.9169998853,laminar
0.23973288814691152,0.23973288814691152,3.9999999993252287,5474.9000000000315,1.0000000000000058,5.191274622441325e-16,0.0010065038660863918,0.0006264654448482907,24068.029231640343,1.816958424306649,0.24129207874792297,2.6,2.3336829819610854,0.0,216.65000007887483,1752299.533441483,laminar
0.2413856427378965,0.2413856427378965,3.9999999992466293,5474.900000000037,1.0000000000000069,6.081207414859838e-16,0.001003052208536575,0.0006243170733861743,23985.491451247606,1.823210858864968,0.24212240205726776,2.6,2.3497717434662495,0.0,216.6500000880624,1764380.1498673686,laminar
0.24303839732888147,0.24303839732888147,3.999999999158874,5474.900000000044,1.0000000000000082,7.267784471417855e-16,0.0009996358200181554,0.0006221906539802674,23903.797041734146,1.8294419247722493,0.2429498876097547,2.6,2.3658605049714123,0.0,216.65000009832016,1776460.7662756066,laminar
0.24469115191986646,0.24469115191986646,3.9999999990608974,5474.9000000000515,1.0000000000000095,8.454361527975872e-16,0.0009962541039624324,0.000620085815315875,23822.931737644547,1.835651839634503,0.243774564303462,2.6,2.3819492664765765,0.0,216.65000010977286,1788541.382664018,laminar
0.24634390651085142,0.24634390651085142,3.9999999989515076,5474.9000000000615,1.0000000000000113,1.0085904980743146e-15,0.0009929064778329865,0.0006180021948122364,23742.881609069867,1.8418408173893672,0.24459646054930798,2.6,2.3980380279817393,0.0,216.65000012255953,1800621.9990301644,laminar
