x_m,y_m,z_m,p_Pa,T_K,Mach,u_ms,v_ms,w_ms
0.10084033613445378,0.12391304347826088,0.24406779661016947,5474.900000212124,470.0,3.999999999981633,1738.4080073366686,-7.805575099568618e-09,-0.0
0.10084033613445378,0.12391304347826088,0.26440677966101694,5474.900000079858,470.0,3.9999999999930855,1738.408007341646,-2.9385607642341365e-09,-0.0
0.10084033613445378,0.12391304347826088,0.28474576271186436,5474.900000077592,470.0,3.9999999999932814,1738.408007341731,-2.8551911273840324e-09,-0.0
0.10084033613445378,0.13043478260869565,0.0,5474.900001108111,838.0236565459036,3.9999999999040523,0.0,-0.0,0.0
0.10084033613445378,0.13043478260869565,0.020338983050847456,5474.900001108314,470.0,3.9999999999040345,1738.4080073029443,-4.0782941965183726e-08,0.0
0.10084033613445378,0.13043478260869565,0.04067796610169491,5474.9000012729975,470.0,3.9999999998897753,1738.408007296747,-4.6842820594569014e-08,0.0
0.10084033613445378,0.13043478260869565,0.06101694915254237,5474.900003139522,470.0,3.999999999728159,1738.4080072265083,-1.1552579618418121e-07,0.0
0.10084033613445378,0.13043478260869565,0.08135593220338982,5474.900003166001,470.0,3.999999999725866,1738.4080072255117,-1.1650014950727333e-07,0.0
0.10084033613445378,0.13043478260869565,0.10169491525423728,5474.900003166031,470.0,3.9999999997258633,1738.4080072255106,-1.1650127146859775e-07,0.0
0.10084033613445378,0.13043478260869565,0.12203389830508474,5474.900003166031,470.0,3.9999999997258633,1738.4080072255106,-1.1650127274390536e-07,0.0
0.10084033613445378,0.13043478260869565,0.14237288135593218,5474.900003166031,470.0,3.9999999997258633,1738.4080072255106,-1.1650127274535495e-07,0.0
0.10084033613445378,0.13043478260869565,0.16271186440677965,5474.900003166031,470.0,3.9999999997258633,1738.4080072255106,-1.1650127274534763e-07,-0.0
0.10084033613445378,0.13043478260869565,0.18305084745762712,5474.900003166031,470.0,3.9999999997258633,1738.4080072255106,-1.1650127273745289e-07,-0.0
0.10084033613445378,0.13043478260869565,0.20338983050847456,5474.900003166031,470.0,3.9999999997258633,1738.4080072255106,-1.1650126579189285e-07,-0.0
0.10084033613445378,0.13043478260869565,0.223728813559322,5474.900003165864,470.0,3.999999999725878,1738.408007225517,-1.1649515578703875e-07,-0.0
0.10084033613445378,0.13043478260869565,0.24406779661016947,5474.9000030294765,470.0,3.999999999737687,1738.4080072306492,-1.1147644152813368e-07,-0.0
0.10084033613445378,0.13043478260869565,0.26440677966101694,5474.900001140505,470.0,3.9999999999012474,1738.4080073017328,-4.196747748177779e-08,-0.0
0.10084033613445378,0.13043478260869565,0.28474576271186436,5474.900001108148,470.0,3.9999999999040488,1738.4080073029504,-4.07768220426671e-08,-0.0
0.10084033613445378,0.13695652173913045,0.0,5474.900015825645,838.0236566425077,3.9999999986297077,0.0,-0.0,0.0
0.10084033613445378,0.13695652173913045,0.020338983050847456,5474.900015828552,470.0,3.999999998629456,1738.4080067490097,-5.824473308702317e-07,0.0
0.10084033613445378,0.13695652173913045,0.04067796610169491,5474.900018180493,470.0,3.9999999984258086,1738.4080066605043,-6.689923411542963e-07,0.0
0.10084033613445378,0.13695652173913045,0.06101694915254237,5474.900044837521,470.0,3.999999996117661,1738.4080056573787,-1.649897931647094e-06,0.0
0.10084033613445378,0.13695652173913045,0.08135593220338982,5474.900045215684,470.0,3.999999996084917,1738.408005643148,-1.6638132958696175e-06,0.0
0.10084033613445378,0.13695652173913045,0.10169491525423728,5474.900045216119,470.0,3.9999999960848793,1738.4080056431317,-1.6638293193183014e-06,0.0
0.10084033613445378,0.13695652173913045,0.12203389830508474,5474.90004521612,470.0,3.9999999960848793,1738.4080056431317,-1.6638293375317868e-06,0.0
0.10084033613445378,0.13695652173913045,0.14237288135593218,5474.90004521612,470.0,3.9999999960848793,1738.4080056431317,-1.6638293375524894e-06,0.0
0.10084033613445378,0.13695652173913045,0.16271186440677965,5474.90004521612,470.0,3.9999999960848793,1738.4080056431317,-1.6638293375523848e-06,-0.0
0.10084033613445378,0.13695652173913045,0.18305084745762712,5474.90004521612,470.0,3.9999999960848793,1738.4080056431317,-1.6638293374396347e-06,-0.0
0.10084033613445378,0.13695652173913045,0.20338983050847456,5474.900045216117,470.0,3.9999999960848793,1738.4080056431317,-1.6638292382456406e-06,-0.0
0.10084033613445378,0.13695652173913045,0.223728813559322,5474.900045213746,470.0,3.999999996085085,1738.408005643221,-1.663741977350716e-06,-0.0
0.10084033613445378,0.13695652173913045,0.24406779661016947,5474.900043265898,470.0,3.999999996253743,1738.4080057165202,-1.592066502768233e-06,-0.0
0.10084033613445378,0.13695652173913045,0.26440677966101694,5474.900016288289,470.0,3.9999999985896486,1738.4080067317095,-5.993644417133869e-07,-0.0
0.10084033613445378,0.13695652173913045,0.28474576271186436,5474.900015826176,470.0,3.9999999986296615,1738.408006749099,-5.823599283347096e-07,-0.0
0.10084033613445378,0.14347826086956522,0.0,5474.900226016167,838.0236580221726,3.9999999804299757,0.0,-0.0,0.0
0.10084033613445378,0.14347826086956522,0.020338983050847456,5474.900226057673,470.0,3.9999999804263817,1738.4079988379174,-8.318302952843412e-06,0.0
0.10084033613445378,0.14347826086956522,0.04067796610169491,5474.9002596472565,470.0,3.999999977517966,1738.407997573914,-9.554307605420768e-06,0.0
0.10084033613445378,0.14347826086956522,0.06101694915254237,5474.900640353328,470.0,3.999999944553833,1738.4079832476355,-2.356324768754816e-05,0.0
0.10084033613445378,0.14347826086956522,0.08135593220338982,5474.900645754116,470.0,3.9999999440861953,1738.4079830443993,-2.3761981902123454e-05,0.0
0.10084033613445378,0.14347826086956522,0.10169491525423728,5474.9006457603355,470.0,3.999999944085657,1738.4079830441653,-2.37622107432402e-05,0.0
0.10084033613445378,0.14347826086956522,0.12203389830508474,5474.900645760342,470.0,3.999999944085656,1738.407983044165,-2.3762211003358632e-05,0.0
0.10084033613445378,0.14347826086956522,0.14237288135593218,5474.900645760342,470.0,3.999999944085656,1738.407983044165,-2.3762211003654298e-05,0.0
0.10084033613445378,0.14347826086956522,0.16271186440677965,5474.900645760342,470.0,3.999999944085656,1738.407983044165,-2.3762211003652804e-05,-0.0
0.10084033613445378,0.14347826086956522,0.18305084745762712,5474.900645760342,470.0,3.999999944085656,1738.407983044165,-2.376221100204255e-05,-0.0
0.10084033613445378,0.14347826086956522,0.20338983050847456,5474.900645760304,470.0,3.9999999440856597,1738.4079830441665,-2.3762209585389697e-05,-0.0
0.10084033613445378,0.14347826086956522,0.223728813559322,5474.900645726436,470.0,3.999999944088592,1738.407983045441,-2.3760963356750844e-05,-0.0
0.10084033613445378,0.14347826086956522,0.24406779661016947,5474.900617907971,470.0,3.999999946497305,1738.4079840922723,-2.2737320071234147e-05,-0.0
0.10084033613445378,0.14347826086956522,0.26440677966101694,5474.9002326234895,470.0,3.9999999798578685,1738.4079985908402,-8.55990703438492e-06,-0.0
0.10084033613445378,0.14347826086956522,0.28474576271186436,5474.90022602375,470.0,3.999999980429319,1738.4079988391939,-8.317054701323527e-06,-0.0
0.10084033613445378,0.15,0.0,5474.903227878378,838.0236777260202,3.9999997205082303,0.0,-0.0,0.0
0.10084033613445378,0.15,0.020338983050847456,5474.903228471144,470.0,3.9999997204569047,1738.407885854658,-0.00011879888433395301,0.0
0.10084033613445378,0.15,0.04067796610169491,5474.903708185023,470.0,3.9999996789199987,1738.4078678026342,-0.0001364510381000455,0.0
0.10084033613445378,0.15,0.06101694915254237,5474.909145286764,470.0,3.999999208138572,1738.4076632000567,-0.00033652142979250616,0.0
0.10084033613445378,0.15,0.08135593220338982,5474.909222418805,470.0,3.9999992014599526,1738.4076602975147,-0.00033935967647683344,0.0
0.10084033613445378,0.15,0.10169491525423728,5474.909222507623,470.0,3.9999992014522623,1738.4076602941725,-0.00033936294469887176,0.0
0.10084033613445378,0.15,0.12203389830508474,5474.909222507724,470.0,3.9999992014522534,1738.4076602941686,-0.00033936294841378447,0.0
0.10084033613445378,0.15,0.14237288135593218,5474.909222507724,470.0,3.9999992014522534,1738.4076602941686,-0.00033936294841800706,0.0
0.10084033613445378,0.15,0.16271186440677965,5474.909222507724,470.0,3.9999992014522534,1738.4076602941686,-0.00033936294841798576,-0.0
0.10084033613445378,0.15,0.18305084745762712,5474.909222507723,470.0,3.9999992014522534,1738.4076602941686,-0.00033936294839498874,-0.0
0.10084033613445378,0.15,0.20338983050847456,5474.909222507174,470.0,3.9999992014523014,1738.4076602941893,-0.0003393629281628899,-0.0
0.10084033613445378,0.15,0.223728813559322,5474.909222023492,470.0,3.9999992014941816,1738.4076603123906,-0.0003393451299981188,-0.0
0.10084033613445378,0.15,0.24406779661016947,5474.90882473057,470.0,3.999999235894518,1738.4076752628487,-0.00032472584470780164,-0.0
0.10084033613445378,0.15,0.26440677966101694,5474.903322241689,470.0,3.99999971233761,1738.407882325996,-0.00012224938302109667,-0.0
0.10084033613445378,0.15,0.28474576271186436,5474.903227986676,470.0,3.999999720498853,1738.4078858728888,-0.00011878105727485997,-0.0
0.12605042016806722,0.0,0.0,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.0,0.020338983050847456,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.0,0.04067796610169491,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.0,0.06101694915254237,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.0,0.08135593220338982,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.0,0.10169491525423728,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.0,0.12203389830508474,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.0,0.14237288135593218,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.0,0.16271186440677965,5474.9,838.0236565386301,4.0,0.0,-0.0,-0.0
0.12605042016806722,0.0,0.18305084745762712,5474.9,838.0236565386301,4.0,0.0,-0.0,-0.0
0.12605042016806722,0.0,0.20338983050847456,5474.9,838.0236565386301,4.0,0.0,-0.0,-0.0
0.12605042016806722,0.0,0.223728813559322,5474.9,838.0236565386301,4.0,0.0,-0.0,-0.0
0.12605042016806722,0.0,0.24406779661016947,5474.9,838.0236565386301,4.0,0.0,-0.0,-0.0
0.12605042016806722,0.0,0.26440677966101694,5474.9,838.0236565386301,4.0,0.0,-0.0,-0.0
0.12605042016806722,0.0,0.28474576271186436,5474.9,838.0236565386301,4.0,0.0,-0.0,-0.0
0.12605042016806722,0.006521739130434783,0.0,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.006521739130434783,0.020338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.006521739130434783,0.04067796610169491,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.006521739130434783,0.06101694915254237,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.006521739130434783,0.08135593220338982,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.006521739130434783,0.10169491525423728,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.006521739130434783,0.12203389830508474,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.006521739130434783,0.14237288135593218,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.006521739130434783,0.16271186440677965,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.006521739130434783,0.18305084745762712,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.006521739130434783,0.20338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.006521739130434783,0.223728813559322,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.006521739130434783,0.24406779661016947,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.006521739130434783,0.26440677966101694,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.006521739130434783,0.28474576271186436,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.013043478260869566,0.0,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.013043478260869566,0.020338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.013043478260869566,0.04067796610169491,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.013043478260869566,0.06101694915254237,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.013043478260869566,0.08135593220338982,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.013043478260869566,0.10169491525423728,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.013043478260869566,0.12203389830508474,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.013043478260869566,0.14237288135593218,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.013043478260869566,0.16271186440677965,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.013043478260869566,0.18305084745762712,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.013043478260869566,0.20338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.013043478260869566,0.223728813559322,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.013043478260869566,0.24406779661016947,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.013043478260869566,0.26440677966101694,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.013043478260869566,0.28474576271186436,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.01956521739130435,0.0,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.01956521739130435,0.020338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.01956521739130435,0.04067796610169491,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.01956521739130435,0.06101694915254237,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.01956521739130435,0.08135593220338982,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.01956521739130435,0.10169491525423728,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.01956521739130435,0.12203389830508474,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.01956521739130435,0.14237288135593218,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.01956521739130435,0.16271186440677965,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.01956521739130435,0.18305084745762712,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.01956521739130435,0.20338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.01956521739130435,0.223728813559322,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.01956521739130435,0.24406779661016947,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.01956521739130435,0.26440677966101694,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.01956521739130435,0.28474576271186436,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.026086956521739132,0.0,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.026086956521739132,0.020338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.026086956521739132,0.04067796610169491,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.026086956521739132,0.06101694915254237,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.026086956521739132,0.08135593220338982,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.026086956521739132,0.10169491525423728,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.026086956521739132,0.12203389830508474,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.026086956521739132,0.14237288135593218,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.026086956521739132,0.16271186440677965,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.026086956521739132,0.18305084745762712,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.026086956521739132,0.20338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.026086956521739132,0.223728813559322,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.026086956521739132,0.24406779661016947,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.026086956521739132,0.26440677966101694,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.026086956521739132,0.28474576271186436,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.03260869565217391,0.0,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.03260869565217391,0.020338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.03260869565217391,0.04067796610169491,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.03260869565217391,0.06101694915254237,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.03260869565217391,0.08135593220338982,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.03260869565217391,0.10169491525423728,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.03260869565217391,0.12203389830508474,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.03260869565217391,0.14237288135593218,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.03260869565217391,0.16271186440677965,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.03260869565217391,0.18305084745762712,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.03260869565217391,0.20338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.03260869565217391,0.223728813559322,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.03260869565217391,0.24406779661016947,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.03260869565217391,0.26440677966101694,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.03260869565217391,0.28474576271186436,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.0391304347826087,0.0,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.0391304347826087,0.020338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.0391304347826087,0.04067796610169491,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.0391304347826087,0.06101694915254237,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.0391304347826087,0.08135593220338982,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.0391304347826087,0.10169491525423728,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.0391304347826087,0.12203389830508474,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.0391304347826087,0.14237288135593218,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.0391304347826087,0.16271186440677965,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.0391304347826087,0.18305084745762712,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.0391304347826087,0.20338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.0391304347826087,0.223728813559322,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.0391304347826087,0.24406779661016947,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.0391304347826087,0.26440677966101694,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.0391304347826087,0.28474576271186436,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.04565217391304348,0.0,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.04565217391304348,0.020338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.04565217391304348,0.04067796610169491,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.04565217391304348,0.06101694915254237,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.04565217391304348,0.08135593220338982,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.04565217391304348,0.10169491525423728,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.04565217391304348,0.12203389830508474,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.04565217391304348,0.14237288135593218,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.04565217391304348,0.16271186440677965,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.04565217391304348,0.18305084745762712,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.04565217391304348,0.20338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.04565217391304348,0.223728813559322,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.04565217391304348,0.24406779661016947,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.04565217391304348,0.26440677966101694,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.04565217391304348,0.28474576271186436,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.052173913043478265,0.0,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.052173913043478265,0.020338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.052173913043478265,0.04067796610169491,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.052173913043478265,0.06101694915254237,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.052173913043478265,0.08135593220338982,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.052173913043478265,0.10169491525423728,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.052173913043478265,0.12203389830508474,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.052173913043478265,0.14237288135593218,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.052173913043478265,0.16271186440677965,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.052173913043478265,0.18305084745762712,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.052173913043478265,0.20338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.052173913043478265,0.223728813559322,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.052173913043478265,0.24406779661016947,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.052173913043478265,0.26440677966101694,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.052173913043478265,0.28474576271186436,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.058695652173913045,0.0,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.058695652173913045,0.020338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.058695652173913045,0.04067796610169491,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.058695652173913045,0.06101694915254237,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.058695652173913045,0.08135593220338982,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.058695652173913045,0.10169491525423728,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.058695652173913045,0.12203389830508474,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.058695652173913045,0.14237288135593218,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.058695652173913045,0.16271186440677965,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.058695652173913045,0.18305084745762712,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.058695652173913045,0.20338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.058695652173913045,0.223728813559322,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.058695652173913045,0.24406779661016947,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.058695652173913045,0.26440677966101694,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.058695652173913045,0.28474576271186436,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.06521739130434782,0.0,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.06521739130434782,0.020338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.06521739130434782,0.04067796610169491,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.06521739130434782,0.06101694915254237,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.06521739130434782,0.08135593220338982,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.06521739130434782,0.10169491525423728,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.06521739130434782,0.12203389830508474,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.06521739130434782,0.14237288135593218,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
0.12605042016806722,0.06521739130434782,0.16271186440677965,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.06521739130434782,0.18305084745762712,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.06521739130434782,0.20338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.06521739130434782,0.223728813559322,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.06521739130434782,0.24406779661016947,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.06521739130434782,0.26440677966101694,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.06521739130434782,0.28474576271186436,5474.9,470.0,4.0,1738.408007344651,-0.0,-0.0
0.12605042016806722,0.07173913043478261,0.0,5474.9,838.0236565386301,4.0,0.0,-0.0,0.0
0.12605042016806722,0.07173913043478261,0.020338983050847456,5474.9,470.0,4.0,1738.408007344651,-0.0,0.0
